model_path,output_len,timestamp,evicted_token
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:42,113
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:43,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,112
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,111
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,111
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,110
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,110
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,109
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,109
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,108
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,108
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,107
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,107
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,106
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,106
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:44,105
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,105
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,104
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,104
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,103
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,103
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,102
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,102
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,101
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,100
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,99
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,99
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,98
Qwen/Qwen3-1.7B,2048,2025-11-22 14:56:45,98
